,id,text,created_at,god of war,retweet_count,reply_count,like_count,quote_count,polarity
23904,1601064598739726336,Congrats to Elden Ring staying strong and winning GOTY in the end And even though God Of War Ragnark lost  it still won awards too lolBoth games were great,2022-12-09T04:02:01.000Z,1.0,0,0,0,0,0.5777777777777778
23917,1601064592074948608,Prefer God of War or Elden Ring for  ,2022-12-09T04:01:59.000Z,1.0,0,1,0,0,0.0
23922,1601064590837587969,So glad Elden Ring won Game of the Year over God of War  as deserved  Seems like even Miyazaki was surprised lol,2022-12-09T04:01:59.000Z,1.0,1,2,36,0,0.25
23925,1601064590351413248,HOW THE HELL DID ELDEN RING BEAT GOD OF WAR RAGNARK,2022-12-09T04:01:59.000Z,1.0,0,1,0,0,0.0
23939,1601064581333676032,Well I am gutted for GOD OF WAR but congrats to Elden Ring  Well done to Stray too ,2022-12-09T04:01:57.000Z,1.0,0,0,0,0,0.0
23949,1601064576228806656,god of war really got snubbed goty lolllll,2022-12-09T04:01:55.000Z,1.0,0,1,3,0,0.2
23962,1601064570898219009,The Elden Ring baby    And God of War Ragnarok takes narrative  Did I call it  Yes  Not here to brag tho  just the facts  Congrats to all the winners  ,2022-12-09T04:01:54.000Z,1.0,1,0,1,0,0.0
24044,1601064538526208000,Elden Ring wins game of the year  I wanted God of War to win but Elden Ring deserved it just as much  The other nominees stood no chance  Congrats ,2022-12-09T04:01:46.000Z,1.0,0,0,0,0,0.15499999999999997
24097,1601064511158759424,AHHHHHHHHHHHHHH GOD OF WAR WHYYYYYYYYY,2022-12-09T04:01:40.000Z,1.0,0,0,0,0,0.0
24195,1601064463083266049,I gotta admit  this is my first time watching entirely and I quite enjoyed it  I also enjoyed live tweeting most of it  It was great Congrats to the Elden Ring and God Of War Ragnarok teams for owning the event This is me signing off  Nite all ,2022-12-09T04:01:28.000Z,1.0,0,0,0,0,0.3837662337662338
24213,1601064452690161664,My one big disappointment in is no word on Alan Wake   nd biggest disappointment is God of War  Ragnarok didn t win GotY ,2022-12-09T04:01:26.000Z,1.0,0,0,0,0,-0.09999999999999998
24223,1601064450437836800,It was  50 wit elden ring and god of war but i still think ghost of Tsushima was robbed that one year lol,2022-12-09T04:01:25.000Z,1.0,0,0,0,0,0.8
24265,1601064430917529601,God of War was robbed,2022-12-09T04:01:21.000Z,1.0,0,0,2,0,0.0
24287,1601064423183224832,GOD OF WAR WHAT HAPPENED     WHAT HAPPENED    ,2022-12-09T04:01:19.000Z,1.0,0,0,1,0,0.0
24326,1601064406879637505,Did not expect Elden Ring to pull it off with the dominance God of War was showing tonight  Almost a reflection of when the previous GoW pulled it off against Red Dead  Elden Ring did win lots of most anticipated awards though  so makes more sense there ,2022-12-09T04:01:15.000Z,1.0,0,0,1,0,0.2388888888888889
24343,1601064401368678400,ELDEN RING WON INSTEAD OF GOD OF WAR WTFF,2022-12-09T04:01:14.000Z,1.0,0,1,2,0,0.0
24378,1601064386059440130,I rate this years game awards a God of War out of Elden Ring ,2022-12-09T04:01:10.000Z,1.0,0,0,1,0,-0.4
24464,1601064350437224449,This was one of the best game awards ever  So many great new games revealed I m so excited for  And although God Of War Ragnarok was my personal game of the year as it was an experience I will never forget  Elden ring deserves it just as much  What a year for games,2022-12-09T04:01:02.000Z,1.0,0,0,1,0,0.24570707070707076
24477,1601064343311093760,Como que elden ring ganhou de God of War   ,2022-12-09T04:01:00.000Z,1.0,0,0,0,0,0.0
24504,1601064334704054272,God of War Ragnarok won like awards and Elden Ring won   God of War Ragnarok should be game of the year right ,2022-12-09T04:00:58.000Z,2.0,0,1,1,0,-0.05714285714285716
24521,1601064325023948801,Aint no way Elden ring beats god of war GoW won so many rewards tn wtf,2022-12-09T04:00:56.000Z,1.0,0,0,0,0,0.0
24523,1601064324969115648,God of War shouldve won game of the year ,2022-12-09T04:00:56.000Z,1.0,0,2,5,0,-0.4
24538,1601064318153654272,What if this happens Elden Ring God Of War Ragnarok,2022-12-09T04:00:54.000Z,1.0,0,0,0,0,0.0
24621,1601064289737244673,well deserved but I myself was personally disappointed that God Of War Ragnarok didn t win  Also disappointed that Spider Man wasn t shown,2022-12-09T04:00:47.000Z,1.0,0,0,1,0,-0.2333333333333333
24632,1601064283969708032,God Of War shouldve won Omg ,2022-12-09T04:00:46.000Z,1.0,0,0,0,0,0.0
24656,1601064276835258368,How God of War fans drop the ball ,2022-12-09T04:00:44.000Z,1.0,0,0,1,0,0.0
24695,1601064260192579586,God of War tonight,2022-12-09T04:00:40.000Z,1.0,0,0,0,0,0.0
24696,1601064260066762752,I really wanted God of War Ragnarok to win GOTY  I m indifferent to Elden Ring    But I can t pretend Elden Ring wasn t a deserving winner  Congrats to Elden Ring,2022-12-09T04:00:40.000Z,1.0,0,0,1,0,0.5333333333333333
24778,1601064230874071041,Elden Ring wins game of the year  I wanted God of War to win but Elden Ring deserved it just as much  The other nominees stood no chance  Congrats ,2022-12-09T04:00:33.000Z,1.0,0,0,1,0,0.15499999999999997
24779,1601064230803103744,GG to the souls bourne fans  My game of the year was God of War Ragnarok since that s the only one I played and I enjoyed it but Elden Ring deserves it ,2022-12-09T04:00:33.000Z,1.0,0,0,1,0,0.033333333333333326
24829,1601064213145079810,God of War lost the GOTY award   ,2022-12-09T04:00:29.000Z,1.0,0,6,18,0,0.0
24837,1601064209844178944,God of war should have won game of the year and should have won best ongoing game ,2022-12-09T04:00:28.000Z,1.0,0,0,1,0,0.06666666666666665
24872,1601064196036497408,God of War Ragnark fully and publicly robbed live  What a shame man  God Of War deserved to win today  Santa Monica Studios deserved the win today  The end of the Norse Pantheon deserved to win ,2022-12-09T04:00:25.000Z,2.0,0,2,4,0,0.5072727272727272
24876,1601064195386400768,Resumo do OhioNinja jogando Fortnite  Among UsJogo realmente legalKirbyStreet Fighter VI  antes do GTA VI God of War RagnarkAmong Us MaskPikmin ZeldaGhostbusters VRThe Music AwardsAmong UsCuphead ou Sonic      league of legends,2022-12-09T04:00:25.000Z,1.0,0,1,0,0,0.0
24909,1601064182367256576,There it is  God of War Ragnarok is another fantastic sequel and a big time accomplishment  Elden Ring is a generational title  a hallmark game that moved the industry  It s just a different level of impact and it deserved  ,2022-12-09T04:00:22.000Z,1.0,1,1,3,0,0.0
24939,1601064172770725890,I never played Elden Ring but holy shit  Congratulations to the creators  Y all really did something this year and everyone saw it  Beautiful  I really hope God of War fans behave themselves after this ,2022-12-09T04:00:19.000Z,1.0,0,0,0,0,0.2625
24960,1601064164298207232,GOTY   Elden Ring  I was hoping for God of War  but it s a fair win ,2022-12-09T04:00:17.000Z,1.0,0,5,8,0,0.75
24966,1601064161559339008,God of War Ragnarok still won a shit ton tho and for that I m thankful,2022-12-09T04:00:17.000Z,1.0,0,0,3,0,-0.2
25000,1601064151475838976,Fuck God Of War Ragnarok should ve won,2022-12-09T04:00:14.000Z,1.0,3,0,3,2,-0.4
25007,1601064149177757697,WHO TF WAS THAT KID    LOLWHAT A LEGEND GotyGod of warelden ring,2022-12-09T04:00:14.000Z,1.0,0,3,2,0,0.0
25021,1601064144723066880,God Of War wins separate awards over Elden Ring and then Elden Ring getting GOTY is the funniest thing that could have happened this year  I might not like that game  but this has brought a smile to my face  Congrats to everyone at,2022-12-09T04:00:13.000Z,1.0,0,0,2,0,0.06666666666666665
25066,1601064132681277443,God of War Ragnark brought the action at   winning Best Action Adventure game  PlayStation    Dec  ,2022-12-09T04:00:10.000Z,1.0,0,0,0,0,0.26000000000000006
25095,1601064123030175748,Congrats to God of War Ragnark on winning Innovation in Accessibility at   PlayStation    Dec  ,2022-12-09T04:00:07.000Z,1.0,0,0,0,0,0.5
25113,1601064117598494720,God of War Ragnark s powerful soundtrack wins Best Score at   Congrats and   PlayStation    Dec  ,2022-12-09T04:00:06.000Z,1.0,0,0,0,0,0.5333333333333333
25135,1601064109877133312,I would ve voted God of War Ragnark but congrats to Elden Ring for winning GOTY  Can t go wrong with either ,2022-12-09T04:00:04.000Z,1.0,0,1,54,0,0.0
25170,1601064099198009347,Top Tendencias de Twitter en Mxico     Elden Ring  GOTY    NoneGod of War  Taeyang  Armored Core  Al Pacino  Bayonetta   None,2022-12-09T04:00:02.000Z,1.0,0,0,1,0,0.5
25260,1601064071075311617,God of war was robbed,2022-12-09T03:59:55.000Z,1.0,0,0,0,0,0.0
25297,1601064059876495363,God of War shouldve got that win,2022-12-09T03:59:52.000Z,1.0,0,0,0,0,0.8
25322,1601064051026849792,God of war ragnarok was a bad generic Linear action game that was essentially a clone of the other one,2022-12-09T03:59:50.000Z,1.0,0,0,2,1,-0.1875
25328,1601064049982468097,  deserved  God of War fanboys are sick,2022-12-09T03:59:50.000Z,1.0,0,0,3,0,-0.7142857142857143
25337,1601064048011120640,wttttfffff   elden ring won goty over god of war ,2022-12-09T03:59:50.000Z,1.0,0,0,0,0,0.0
25356,1601064042520793089,Twitters reaction to Elden Ring winning Game of The Year after God of War cleaned up   of the night,2022-12-09T03:59:48.000Z,1.0,0,0,3,0,0.04999999999999999
25360,1601064041341820929,ELDEN RING FUCKING WON TGA    I REALLY THOUGHT IT WOULD BE GOD OF WAR BUT GAHD DAMN      LETS FUCKING GOOOOOO    ,2022-12-09T03:59:48.000Z,1.0,0,0,0,0,-0.3333333333333333
25373,1601064038485864448,Cant be that upset that Elden Ring beat God of War for Game of the Year considering God of War swept pretty much every other category,2022-12-09T03:59:47.000Z,2.0,0,0,1,0,-0.018750000000000003
25415,1601064028008108033,Most rigged fucking GOTY God of War won more overall awards and better received ,2022-12-09T03:59:45.000Z,1.0,0,2,0,0,0.18
25528,1601063996018151425,Everyone s reaction when Elden Ring won Game of the Year after God of War Ragnarok dominated the evening,2022-12-09T03:59:37.000Z,1.0,0,0,1,0,-0.4
25560,1601063985289175040,The average Twitter user when they hear that its possible for people to like both Elden Ring and God of War Ragnarok  Youre only allowed to like one and hate the other ,2022-12-09T03:59:35.000Z,1.0,1,0,6,0,-0.21500000000000002
25597,1601063974782791682,Ring Just won Game of the year   Tbh I don t really like Elden Ring  I wanted God Of War Ragnark to win,2022-12-09T03:59:32.000Z,1.0,0,0,0,0,0.20000000000000004
25609,1601063970546163712,To everyone who thought God of War Ragnarok was going to win GOTY,2022-12-09T03:59:31.000Z,1.0,5,1,16,0,0.8
25630,1601063965810774016,God of war Ragnarok deserved game of the year,2022-12-09T03:59:30.000Z,1.0,0,0,3,0,-0.4
25655,1601063959469076483,Elden Ring GOTY   personally enjoyed God of War Ragnarok more  but well deserved,2022-12-09T03:59:28.000Z,1.0,0,0,1,0,0.5
25740,1601063934672310272,Here Are Your The Game Awards Winners  God Of War Ragnarok Grabs The Most Awards,2022-12-09T03:59:23.000Z,1.0,1,0,2,0,0.04999999999999999
25765,1601063926116290560,Really thought God of War was gonna run away with it all it was my choice for GOTY but big congrats to Elden Ring    ,2022-12-09T03:59:20.000Z,1.0,0,0,1,0,0.1
25766,1601063925759770625,I don t care I get the hate or not but God of War Ragnark should ve been GOTY and not Elden Ring,2022-12-09T03:59:20.000Z,1.0,2,3,8,0,-0.8
25776,1601063922475315200,Welp this came out of the blue for the big one  God of War  Ragnaroks win has been stealth fully snatched away by Elden Ring as Game of the Year ,2022-12-09T03:59:20.000Z,1.0,0,0,1,0,0.1
25783,1601063920503967744,Quien te conoce god of war,2022-12-09T03:59:19.000Z,1.0,0,0,0,0,0.0
25830,1601063904943435777,Nah God of war  Ragnarok should got game of the year not Elden Ring,2022-12-09T03:59:15.000Z,1.0,0,1,1,0,-0.4
25881,1601063890510831616,God of war won most of the awards but Eldin ring for the W with goty,2022-12-09T03:59:12.000Z,1.0,0,0,0,0,0.5
25903,1601063884344815616,God of War won all those awards juat to come up short at the finish line,2022-12-09T03:59:11.000Z,1.0,0,0,0,0,0.0
25916,1601063881505640449,I should probably play Elden Ring and God of War Ragnarok,2022-12-09T03:59:10.000Z,1.0,0,1,2,0,0.0
25959,1601063868012187649,I can t believe Elden Ring won game of the year very shocked it should have been God of war Ragnarok Eldin ring is dark souls with a horse and open Map sorry but not enough for GOTY for me disappointed,2022-12-09T03:59:07.000Z,1.0,0,1,1,0,-0.3871428571428571
25960,1601063867852865536,Wish it was god of war ragnarok but congrats,2022-12-09T03:59:07.000Z,1.0,0,0,1,0,0.0
25968,1601063866120536064,Elden Ring vs God of War tonight,2022-12-09T03:59:06.000Z,1.0,2,4,21,1,0.0
25990,1601063860504756227,Elden Ring deserved to win  am I upset that God of War didnt  Yeah but its an exclusive  its super recent   amp  still dominated the event  ER also littered the internet with content  amp  was filled w  funny strats memes and Let me solo them exists very well deserved,2022-12-09T03:59:05.000Z,1.0,0,1,1,0,0.33055555555555555
25992,1601063860005351424,Listen  yall  God of War Ragnarok wasnt THAT good  At least it didnt steal GOTY Congrats  Elden Ring fans   but sparking hell  should have won SOMETHING  Snuffing recency bias,2022-12-09T03:59:05.000Z,1.0,0,0,0,0,0.19999999999999998
26016,1601063852216844288,God of War Ragnarok wins Best Action Adventure Game at,2022-12-09T03:59:03.000Z,1.0,0,1,0,0,0.25
26019,1601063851487039488,God of War was snubbed for Game of the Year  This is ridiculous  it s miles beyond Elden Ring ,2022-12-09T03:59:03.000Z,1.0,0,1,0,0,-0.3666666666666667
26058,1601063839927193601,God of War Ragnarok win only by his hype obtain with GOW   OPEN YOUR EYES  IT S THE MOTHER FUCKING SAME GAME  ,2022-12-09T03:59:00.000Z,1.0,0,0,0,0,0.08
26064,1601063838379483136,I was okay with any game winning GOTY except God of War so it s all good,2022-12-09T03:59:00.000Z,1.0,0,0,2,0,0.32499999999999996
26084,1601063831114895360,Lden ring robbed God Of War for game of the year L game awards,2022-12-09T03:58:58.000Z,1.0,0,0,0,0,-0.4
26114,1601063818372972545,Ig I m in some parallel universe  cause God of war was way better by a lot,2022-12-09T03:58:55.000Z,1.0,0,0,1,1,0.25
26169,1601063789884936194,God of War   Best  Narrative  Music  Audio  Performance  Action Adventure  AccessibilityGame of the Year  Elden RingYou can never do enough,2022-12-09T03:58:48.000Z,1.0,0,2,7,0,0.3666666666666667
26184,1601063780502605830,ELDEN RING God of War deserved it just as much but Elden Ring is goated holy shittt,2022-12-09T03:58:46.000Z,1.0,0,0,3,0,0.2
26190,1601063777621135361,ELDEN RING GOTY WE SMOKIN THAT GOD OF WAR PACK,2022-12-09T03:58:45.000Z,1.0,0,0,1,0,0.0
26233,1601063755471032320,GOD OF WAR SHOULDVE WON ,2022-12-09T03:58:40.000Z,1.0,0,1,2,0,0.0
26260,1601063743915724801,Of all the bag over the head punch in the face things tonight and then God of War Ragnarok loses Game of the Game this to this game ,2022-12-09T03:58:37.000Z,1.0,0,1,1,0,-0.375
26262,1601063742074036225,Game of the Year Elden Ring  But God Of War Won The Most Compared To it so in my eyes the real winners are the gamers   What an amazing year for gaming  Much Deserved ,2022-12-09T03:58:37.000Z,1.0,0,0,0,0,0.22000000000000003
26266,1601063738278232065,Nah God of War got robbed,2022-12-09T03:58:36.000Z,1.0,1,0,5,0,0.0
26278,1601063734092627970,Common FromSoft W  rare God of War L  A second place but I m lying if I said I didn t just scream and clap that Elden Ring won GOTY  Well done regardless  Kratos  nothing but respect for the GOW series ,2022-12-09T03:58:35.000Z,1.0,0,0,0,0,0.0
26292,1601063727260143617,Although God Of War Ragnarok didnt win Game Of The Year  it still swept up at   well done on all the awards you won ,2022-12-09T03:58:33.000Z,1.0,0,0,0,0,0.2
